Solver,network,property,cpus,state,runtime,SAT/UNSAT
Marabou,ACASXU_run2a_3_8_batch_2000,property3,32,Ok,44.62,UNSAT
Marabou,ACASXU_run2a_2_5_batch_2000,property3,32,Ok,24.93,UNSAT
Marabou,ACASXU_run2a_1_6_batch_2000,property3,32,Ok,19.73,UNSAT
Marabou,ACASXU_run2a_4_4_batch_2000,property3,32,Ok,16.68,UNSAT
Marabou,ACASXU_run2a_4_2_batch_2000,property3,8,Ok,1347.55,UNSAT
Marabou,ACASXU_run2a_4_8_batch_2000,property3,8,Ok,80.78,UNSAT
Marabou,ACASXU_run2a_1_4_batch_2000,property3,8,Ok,206.77,UNSAT
Marabou,ACASXU_run2a_4_7_batch_2000,property3,8,Ok,72.73,UNSAT
Marabou,ACASXU_run2a_2_2_batch_2000,property3,8,Ok,584.05,UNSAT
Marabou,ACASXU_run2a_2_8_batch_2000,property3,8,Ok,15.35,UNSAT
Marabou,ACASXU_run2a_1_9_batch_2000,property3,8,Ok,10.38,SAT
Marabou,ACASXU_run2a_5_2_batch_2000,property3,8,Ok,114.89,UNSAT
Marabou,ACASXU_run2a_4_1_batch_2000,property3,8,Ok,164.42,UNSAT
Marabou,ACASXU_run2a_5_3_batch_2000,property3,8,Ok,65.01,UNSAT
Marabou,ACASXU_run2a_1_8_batch_2000,property3,8,Ok,11.26,SAT
Marabou,ACASXU_run2a_3_2_batch_2000,property3,8,Ok,726.45,UNSAT
Marabou,ACASXU_run2a_4_6_batch_2000,property3,8,Ok,105.82,UNSAT
Marabou,ACASXU_run2a_3_7_batch_2000,property3,8,Ok,13.39,UNSAT
Marabou,ACASXU_run2a_2_6_batch_2000,property3,8,Ok,33.78,UNSAT
Marabou,ACASXU_run2a_2_4_batch_2000,property3,8,Ok,28.79,UNSAT
Marabou,ACASXU_run2a_1_6_batch_2000,property3,8,Ok,41.31,UNSAT
Marabou,ACASXU_run2a_1_3_batch_2000,property3,8,Ok,513.92,UNSAT
Marabou,ACASXU_run2a_3_1_batch_2000,property3,8,Ok,82.84,UNSAT
Marabou,ACASXU_run2a_4_5_batch_2000,property3,8,Ok,50.22,UNSAT
Marabou,ACASXU_run2a_5_9_batch_2000,property3,8,Ok,11.52,UNSAT
Marabou,ACASXU_run2a_1_5_batch_2000,property3,8,Ok,186.11,UNSAT
Marabou,ACASXU_run2a_4_3_batch_2000,property3,8,Ok,879.61,UNSAT
Marabou,ACASXU_run2a_2_1_batch_2000,property3,8,Ok,444.70,UNSAT
Marabou,ACASXU_run2a_2_9_batch_2000,property3,8,Ok,9.90,UNSAT
Marabou,ACASXU_run2a_1_2_batch_2000,property3,8,Ok,862.13,UNSAT
Marabou,ACASXU_run2a_5_7_batch_2000,property3,8,Ok,11.06,UNSAT
Marabou,ACASXU_run2a_5_1_batch_2000,property3,8,Ok,841.90,UNSAT
Marabou,ACASXU_run2a_5_6_batch_2000,property3,8,Ok,80.71,UNSAT
Marabou,ACASXU_run2a_5_4_batch_2000,property3,8,Ok,55.64,UNSAT
Marabou,ACASXU_run2a_1_7_batch_2000,property3,8,Ok,13.52,SAT
Marabou,ACASXU_run2a_3_6_batch_2000,property3,8,Ok,232.60,UNSAT
Marabou,ACASXU_run2a_4_9_batch_2000,property3,8,Ok,67.93,UNSAT
Marabou,ACASXU_run2a_2_7_batch_2000,property3,8,Ok,40.65,UNSAT
Marabou,ACASXU_run2a_3_8_batch_2000,property3,8,Ok,64.34,UNSAT
Marabou,ACASXU_run2a_1_1_batch_2000,property3,8,Ok,2078.91,UNSAT
Marabou,ACASXU_run2a_2_5_batch_2000,property3,8,Ok,50.56,UNSAT
Marabou,ACASXU_run2a_2_3_batch_2000,property3,8,Ok,683.28,UNSAT
Marabou,ACASXU_run2a_3_9_batch_2000,property3,8,Ok,56.56,UNSAT
Marabou,ACASXU_run2a_3_3_batch_2000,property3,8,Ok,77.56,UNSAT
Marabou,ACASXU_run2a_5_5_batch_2000,property3,8,Ok,64.73,UNSAT
Marabou,ACASXU_run2a_3_4_batch_2000,property3,8,Ok,87.02,UNSAT
Marabou,ACASXU_run2a_5_8_batch_2000,property3,8,Ok,45.69,UNSAT
Marabou,ACASXU_run2a_4_4_batch_2000,property3,8,Ok,40.01,UNSAT
Marabou,ACASXU_run2a_3_5_batch_2000,property3,8,Ok,44.93,UNSAT
